"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","shrunkenLog2FoldChange"
"SNX18P12",0.492748766612541,0.689156407958359,0.927476811267749,0.743044353870546,0.45745482769706,NA,1.03247197181354
"SNX18P2",0.255048384027814,0.726737142111934,1.90503432019288,0.38148244071443,0.702845298202653,NA,0.172428746174697
"SNX18P23",0.45441443002155,0.116610847856493,1.51851290796304,0.0767927932946694,0.93878838392776,NA,0.0344017629575927
"SNX18P25",0.48380702044938,0.023193958082198,1.28956334590666,0.0179859005420868,0.985650101330553,NA,0.17026432797698
"SNX18P4",0.411186836924738,-1.24448657901177,1.60008598920682,-0.777762312404646,0.43670914962163,NA,-0.17810107859602
"SNX18P8",0.0889558746253282,0.153325937476987,2.24324303320332,0.0683501231063846,0.945506924917731,NA,0.0637859358618511
"SNX18P9",0.357165334372733,0.55373713695201,1.09954287262305,0.503606681230195,0.614537796622053,NA,0.581657219849978
"SNX19P1",0.219343335184059,0.906258208249216,2.20108681522273,0.411732150672809,0.68053575705965,NA,0.145440828716126
"SNX19P2",0.166736832459118,-0.116687806276313,1.60351533404231,-0.0727699971425617,0.941989146449203,NA,0.210680116569221
"SNX25P1",0.283293383731975,-0.121685400851445,1.20198191722125,-0.10123729742354,0.919362089735185,NA,-0.0105315888414361
"SOCS5P2",0.163652310323263,-0.489424455745751,1.41709958280449,-0.345370545362213,0.729815817806262,NA,-0.163646475905328
"SOCS5P4",0.514467546233494,-0.0471896160908791,1.23053083343572,-0.0383489911903488,0.9694094301693,NA,0.163905914319807
"SOGA3",0.468458954484368,-1.21440326082807,1.17332905863765,-1.03500654985747,0.300665852356282,NA,-0.325809181191354
"SOHLH2",0.339359414482074,0.806672642377592,1.15883061887878,0.696109189070345,0.486360452262156,NA,0.518633199221631
"SORCS3",0.479161560531427,0.667162446455209,1.59621767169741,0.417964578568882,0.675973015363792,NA,0.276104702243435
"SOST",0.272436377503696,0.254272916724775,1.11083682911394,0.228902130412435,0.818944984698162,NA,0.245431451756215
"SOWAHA",0.52489982724578,0.0723572679833653,0.885315236001703,0.0817305125235934,0.93486101403607,NA,-1.64829087939199
"SOWAHCP5",0.138162238770924,0.446744412247725,2.63268823219796,0.169691346960118,0.865252879502905,NA,0.0958618345949724
"SOX30",0.23043703289472,-0.349705402467137,1.35400697363038,-0.258274447087597,0.796195105682404,NA,0.129455044943053
"SOX8",0.481427199157452,0.426275607890113,1.53779396246836,0.277199428723133,0.781626978261356,NA,0.0929114825834615
"SP5",0.147389689878912,-0.59463521917004,1.91174441724144,-0.31104326174943,0.755767733551249,NA,-0.336948870557824
"SP6",0.445566192008681,0.645610995294102,1.18448468928203,0.545056429294529,0.585714707951014,NA,0.219388931263679
"SP7",0.222946627678421,0.874791638226354,1.77853842350268,0.491859847763944,0.622818424804574,NA,0.241892872091462
"SPACA3",0.12048434785727,0.375784456268795,1.94657223060483,0.193049325558308,0.846920338375578,NA,0.170645958856333
"SPACA4",0.193389724033313,-0.13150255443731,1.18533436673798,-0.110941315908357,0.911662882447817,NA,-0.137233234166239
"SPACA5",0.169547609082892,0.453050936400766,2.10472609873954,0.215254106780015,0.829569208369286,NA,0.055776865737223
"SPAG4",0.57556296394998,-1.03263004358689,0.81308817555549,-1.2700099136006,0.204081098871217,NA,-0.527108374554482
"SPATA20P1",0.358041310143822,1.00117122908051,1.42066103134942,0.704722102590189,0.480983193699704,NA,0.3349210996469
"SPATA24",0.589066640770294,-1.8402430974844,0.712484353131218,-2.58285405061447,0.00979867651033421,NA,-1.90742593081796
"SPATA3",0.390278078437362,0.398710415448137,1.34212462171401,0.297074063762387,0.766409965111953,NA,0.301300493167915
"SPATA31C2",0.248448094407008,0.349045186456144,2.15085171040759,0.162282311126879,0.871083543711434,NA,0.150819834824296
"SPATA31D1",0.239660341142484,0.563874764354073,1.78704852659624,0.315534108873963,0.752356157592723,NA,0.217513561673484
"SPATA31D2P",0.260300134969048,0.63471035336491,1.82147115255043,0.348460283038898,0.727494536458739,NA,0.228609776620244
"SPATA31D3",0.198595049081955,0.31596621582001,1.80959911338709,0.17460564247769,0.861389514643523,NA,0.159790783649535
"SPATA31D4",0.257821554583906,0.514154376054583,1.87465900207259,0.2742655466867,0.783880559442072,NA,0.195062424425203
"SPATA31D5P",0.219625735748792,0.626385394909415,1.56239422695209,0.400913792501245,0.688483594877417,NA,0.222819655378158
"SPATA31E1",0.493258657803341,0.369358375581826,2.01771556226521,0.183057702725533,0.854752743242868,NA,0.108433790653447
"SPATA31E3P",0.287738367950985,0.530748719712705,1.70874913330907,0.310606577271461,0.756099726420598,NA,0.106234339504243
"SPATA46",0.156874970168879,-0.083645243500757,1.46903702989001,-0.0569388257742008,0.954593925970556,NA,0.0215510467067351
"SPATA9",0.203656254638201,-0.71415080727142,1.21554677965884,-0.58751404653621,0.556858519462303,NA,-0.0102911348682489
"SPATC1L",0.530108460761654,-1.93760900558336,0.924944081124718,-2.09483907743618,0.0361853000392559,NA,-1.23856854548033
"SPDYE12P",0.20344198810909,0.187571100386174,2.00845320070557,0.0933908245013027,0.925593079647932,NA,0.015098832039994
"SPDYE17",0.246519461807267,0.836850650247779,1.78543041088335,0.468710875062191,0.639276312533238,NA,0.148493370464555
"SPDYE18",0.223687170648354,-0.84526904268636,1.57629179169522,-0.536238942015497,0.591793423013216,NA,-0.408072380856471
"SPDYE21",0.164984280408639,0.461068173719255,1.68783354567674,0.273171590231897,0.784721317430735,NA,0.0878817950508724
"SPDYE7P",0.343672605758036,-0.074910182720653,1.27708405128263,-0.0586572063486484,0.953225145001354,NA,0.321426941243874
"SPECC1P1",0.103861429856316,0.324285540388094,1.86774216328348,0.173624361415069,0.862160685163402,NA,0.172540417452568
"SPESP1",0.351612654530267,-0.45213698668271,1.22057863127172,-0.370428397727748,0.711063317997923,NA,-0.385381191446744
"SPIC",0.299642415525292,0.771472965091804,1.20839212045335,0.638429324416956,0.523194247098737,NA,0.416872431760318
"SPINK13",0.288135050235939,0.105728487690591,1.33518351838362,0.0791864835319317,0.936884295410023,NA,0.0554967895793017
"SPINT3",0.118934393019857,0.381908003051373,2.30997290524488,0.165330079060337,0.868684184914925,NA,0.122180484000288
"SPNS3",0.566701543265635,-2.09989432875463,0.986018387416302,-2.12967055741938,0.0331988213817669,NA,-0.324612453483241
"SPRN",0.360068521813609,-0.867857268312047,1.4128491416028,-0.614260392533849,0.539043271045196,NA,-0.385626282603726
"SPRR2B",0.152992667531576,0.15908300425458,2.10448267591162,0.0755924513304286,0.939743342247429,NA,-0.0730616276639787
"SPRR2F",0.365856776310456,0.503556970179928,1.49124855263556,0.337674741940211,0.735608310868199,NA,0.176588341332371
"SPSB4",0.388909464990986,0.45652187408422,1.47706134441245,0.309074417126403,0.757264919249,NA,0.329578104268454
"SPX",0.381556706383652,-0.0291101369230995,1.34269764773375,-0.021680336576319,0.982702949225651,NA,-0.72031604267059
"SRMP2",0.213698733447271,0.329583458247919,1.26424065301719,0.260696772771344,0.794326354981035,NA,-0.0138102455606497
"SRMS",0.273610228331054,0.0220895189707751,1.24299398735298,0.0177712194874055,0.98582136465551,NA,0.0546073371185546
"SRPX",0.303700291399182,0.934230320516306,1.45096393020073,0.643868742062433,0.519660552738749,NA,0.335723429506069
"SSC4D",0.261334936826313,-1.05201860994565,1.266257976593,-0.830809068446083,0.406081498892084,NA,-0.5200230555512
"SSR4P1",0.200800508531619,-1.73987551931771,1.53420831242594,-1.13405429055886,0.256771775586449,NA,-1.39619509950547
"SSTR1",0.255241951420745,0.843785387365197,1.57269424149069,0.536522208261797,0.591597691509851,NA,0.292816293303715
"SSX1",0.285461357218477,0.09573255550362,1.14732767490094,0.0834395941088802,0.933502006714574,NA,0.340532614816859
"SSX2",0.397466121524978,0.413225457996459,1.29342724896167,0.319481020929617,0.749361781025823,NA,0.377235648337195
"SSX2B",0.381113534976597,0.650536075577004,0.993826954949842,0.654576807699723,0.512740260269136,NA,3.65148114570883
"SSX3",0.486266940692622,0.35769052692442,1.17280650147036,0.304986821334959,0.760376189511674,NA,0.571772900617919
"SSX6P",0.268669960433492,1.00920438855523,1.65855984702042,0.60848234712076,0.542867610504453,NA,0.231482323544221
"SSXP10",0.236668197605158,-0.291915880257363,1.1682446739118,-0.249875635452203,0.802683525740012,NA,-0.109666219779386
"SSXP3",0.25141013587446,0.157851018638343,1.19789563739077,0.131773598393071,0.895163369849142,NA,0.355313179395657
"ST13P10",0.241260012772647,-0.791730824171425,1.3293495419839,-0.59557761082902,0.55145743731483,NA,-0.201889176977411
"ST13P13",0.136020162559829,-0.534954444770368,1.83236585638169,-0.291947398445158,0.770326842587635,NA,-0.0373398926017967
"ST13P16",0.432061239943124,0.272396818462153,0.918776084377098,0.296477915668463,0.76686513000507,NA,0.21603185506566
"ST13P18",0.123823986837202,-0.0576421764924946,2.37710795275082,-0.0242488677999627,0.980654098706835,NA,-0.0851280118725519
"ST13P5",0.359686210751992,0.648232865765541,1.58476985359566,0.409039119651837,0.682510952882339,NA,0.29834425693211
"ST13P6",0.104850794538078,0.15503389736642,1.81420418755651,0.0854555944858833,0.931899196747431,NA,0.0707350417624378
"ST8SIA2",0.444776901195869,0.533308476555696,1.50533771346633,0.354278293691089,0.723130333328588,NA,0.209406132374942
"ST8SIA3",0.463916844519941,1.14238298445706,1.00089684001096,1.14135936770922,0.253720406124315,NA,5.5953243707864
"STARD6",0.569708124782745,0.862755802876212,1.19234820951869,0.723577052398542,0.469325433749931,NA,0.52828426552916
"STBD1",0.457190280900113,-2.63471934024535,1.14993914941579,-2.2911815304174,0.0219529167251606,NA,-2.47419059620655
"STC2",0.283848162957888,0.251149264658743,1.57223306770826,0.159740479841724,0.873085512018337,NA,0.14626945222438
"STEAP1B",0.501003662695791,0.310524450067032,1.01092734230631,0.30716792104822,0.758715561262112,NA,0.288343772698098
"STK32A",0.439709647126358,0.647917621456755,1.30427274213497,0.496765439103003,0.619354469668617,NA,0.118739402812413
"STK32B",0.44870501218583,0.446830289579987,0.74080393572656,0.603169432599933,0.54639598032525,NA,0.562647349456833
"STON1-GTF2A1L",0.392753789253438,0.0687364119008327,1.22164233233672,0.0562655779694176,0.95513024017678,NA,0.213017848996745
"STPG3",0.124769572208179,0.54856989781643,1.71061879461174,0.320685064109177,0.74844906709316,NA,0.197163658847318
"STRCP1",0.167575159129594,-0.57074810152717,1.74772803320786,-0.326565741741632,0.743996358179934,NA,0.185998883404617
"SUCLG2P2",0.371392276543519,0.88381030606815,1.42429058899295,0.620526676858162,0.534911096412745,NA,0.332909103283587
"SUDS3P1",0.26806815229128,0.475343810399545,1.22295488156738,0.388684666592384,0.697509426509369,NA,0.30827094566072
"SUGCT",0.274373964242193,0.28250963462219,1.27589173234687,0.221421322405266,0.824764391548406,NA,0.340699573968698
"SUGT1P2",0.244093211235853,0.538025855714077,1.1665420616101,0.461214278867471,0.644644878297281,NA,0.404963776681136
"SULT4A1",0.29194138369623,-0.694477774074499,1.85125426279701,-0.375139054656507,0.707557052986491,NA,0.0437904545224899
"SUMO4",0.465085591578848,-0.469042133745251,0.897853694841233,-0.522403746223032,0.601389248213005,NA,-0.160693551177051
"SUN3",0.214023111591684,0.249409031102863,1.2775427756176,0.195225581376163,0.845216353304145,NA,-0.0473396588447673
"SUPT16HP1",0.370048589058174,-0.156914803807244,0.939053258652168,-0.167098939662342,0.867292200312118,NA,0.0131695458511517
"SUPT20HL2",0.0965169123224968,-0.00760735701572875,2.64997367602512,-0.00287072927725817,0.997709492577476,NA,0.063780246065775
"SVIL2P",0.431147735021145,0.495017101707719,0.948206859167692,0.522056022819989,0.601631324754288,NA,0.161069761007311
"SYCE1L",0.148880442651469,-0.278231176748324,1.73053427108694,-0.160777617292472,0.872268554686293,NA,-0.345044978414484
"SYDE1",0.378977638405034,-0.550480279802093,1.56041871362708,-0.352777286631319,0.724255413022322,NA,-0.0774904749341752
"SYF2P2",0.134642485803862,0.659136305703221,2.04455192890174,0.322386678658383,0.747159774853909,NA,0.143817046979875
"SYN1",0.144928705931233,0.383760875613064,1.70824848511046,0.224651670385207,0.822250264965782,NA,0.22264594774238
"SYNGR3",0.588852784792808,-0.528878296892923,0.835765801179025,-0.632806817587927,0.526859804148983,NA,-0.172167552461544
"SYNPR",0.502722895799778,-0.184620502417183,0.843809448401937,-0.218794068692676,0.826810467440472,NA,0.0514944923643258
"SYPL1P2",0.373114782465007,0.559604627344999,1.32212754265149,0.423260698603048,0.672105065278491,NA,0.291325294733005
"SYT10",0.493056423813688,0.319758231733268,1.47776856686492,0.216379099476743,0.828692256581533,NA,0.106906813543878
"SYT4",0.17446923251984,0.633334788410864,1.90829961162193,0.331884356394419,0.739976583321007,NA,0.195458096843845
"SYT9",0.483820321229501,0.511721108857503,1.12006693263915,0.456866544262459,0.647766972217433,NA,0.385276876911096
"TAC3",0.113322064769213,-0.366861507723623,1.9697643203407,-0.186246397061436,0.852251540827737,NA,-0.191662432012358
"TACR1",0.252347698477719,-0.393609424050607,0.974949714609853,-0.403722795291158,0.686416574977021,NA,-0.578869337222641
"TACR3",0.329288118078078,0.62917844410884,1.55392095067325,0.404897330096646,0.685552981000442,NA,0.170840471077805
"TAF11L12",0.598801692960576,1.46410662022832,1.36040826770153,1.07622590584663,0.281826236512961,NA,0.45776156225297
"TAF7L",0.303405107125258,0.783873993339594,1.20955697641083,0.64806702671057,0.516941599438054,NA,0.529724149767021
"TAF9BP1",0.261964222618467,0.503988672203271,1.39590590473022,0.361047740034221,0.718063759234782,NA,0.16816262218221
"TAFA3",0.15425605518415,-0.521878086690876,2.31875037666619,-0.225068680071208,0.82192584559256,NA,-0.025411187867985
"TAFA4",0.169094852230818,0.45655689778855,2.07338825806534,0.220198458254297,0.825716597298271,NA,0.157698109375889
"TAFA5",0.308977347900879,0.408003521055813,2.03200429882526,0.200788709596573,0.840863791582989,NA,0.163900819725303
"TAGLN2P1",0.24834063627089,-0.379111833868466,1.41159189896795,-0.268570423325357,0.788260275048289,NA,-0.0231946329163142
"TARM1",0.567647490843054,0.522506555213536,0.902013197330007,0.579267084739087,0.562408971471046,NA,0.221036293681028
"TAS1R2",0.195098643898649,0.328205150261105,1.64875497903027,0.199062416450832,0.842213920162658,NA,0.12454952539503
"TAS1R3",0.38634445484713,0.680472719048707,0.782441064622359,0.869679199898761,0.384475742353516,NA,0.498415756560334
"TAS2R10",0.130252115642925,-0.0607065761767073,2.04416160503924,-0.0296975425167238,0.976308271846337,NA,0.0582101947976491
"TAS2R13",0.515956408188822,0.128953518110255,1.01090189219359,0.127562841761463,0.89849493880643,NA,0.0485837832388417
"TAS2R15P",0.448555176770717,-0.857456326176717,1.10912775408591,-0.773090676901678,0.439468718283603,NA,-0.337117527422124
"TAS2R19",0.228236976000938,-0.114123116835497,1.28254136123791,-0.0889820167088766,0.929096202007687,NA,0.0147892875536572
"TAS2R20",0.332129336000548,0.0742671985725696,1.17773062441494,0.0630595800372118,0.949719060665498,NA,0.0557673763709412
"TAS2R3",0.518424706452671,-0.220507751349151,0.954732296535442,-0.230962911959023,0.817343615039037,NA,-0.0030223600538255
"TAS2R31",0.276058846532555,-0.130065429343075,1.17465219965208,-0.110726757572666,0.911833026971681,NA,0.0120973472469016
"TAS2R38",0.390246083873135,0.2443640058081,1.62981646389463,0.149933450312659,0.88081712047381,NA,0.0554832841802805
"TAS2R39",0.0863307199752724,0.30047970614587,2.81006495839676,0.106929807885048,0.91484466548371,NA,0.0827372528219896
"TAS2R40",0.399918638688313,0.66757966872934,1.37714359322276,0.484756761760103,0.627848897144074,NA,0.285009037986671
"TAS2R43",0.279842806116809,0.17553249484909,1.27093090855299,0.138113325962732,0.890150854114906,NA,0.0956437101891399
"TAS2R45",0.20902393146832,-0.0992975026259254,1.35790601573507,-0.0731254604334109,0.941706281396076,NA,0.0576826192501608
"TAS2R5",0.451332293918227,0.00102607255034555,1.05367792056099,0.000973800940802911,0.999223019386838,NA,0.14915965959571
"TAS2R50",0.185578142337365,0.234581752960955,1.34276495334663,0.174700532938618,0.861314948990948,NA,0.292198963816051
"TATDN2P1",0.442472880734979,-0.656756961367384,0.877628478252318,-0.748331415447262,0.454260279898802,NA,-0.206342029046286
"TATDN2P3",0.432925502173617,0.488815160105161,2.72369497222926,0.179467658856484,0.857570509519183,NA,0.0957818935789756
"TBC1D28",0.390763084902766,0.582453543882906,1.90808170626746,0.305256080999952,0.760171122808816,NA,0.196879275733507
"TBC1D3",0.160103813823834,-0.0134055351775925,1.78211832881577,-0.00752224751905257,0.993998171443516,NA,-0.0875345908114275
"TBC1D3C",0.222683084902224,0.288690399545377,1.60686261455263,0.17966090998125,0.857418783333337,NA,0.00927321648969216
"TBC1D3J",0.549740964034065,0.807747106762398,1.34578116156413,0.600206876000255,0.548368371711455,NA,0.348556920433019
"TBC1D3P2",0.183422731571883,0.698061537931887,2.28733307700186,0.305185783806737,0.760224659145333,NA,0.138922893989685
"TBL1Y",0.135509533157686,-0.364839636546873,1.68335065255538,-0.216734187849118,0.828415503156574,NA,-0.134182139387244
"TBPL2",0.318240869649834,0.261713266200863,0.977817703577582,0.26765036595607,0.788968458412232,NA,0.384211162123583
"TBX15",0.456551655483111,0.86475839748974,1.13322184381985,0.763097183667781,0.44540543953347,NA,0.54938329703114
"TBX2",0.394836514596599,0.545549803298636,1.23532430819006,0.44162476175827,0.65876076255398,NA,0.263848377920225
"TBX4",0.389121118516223,-0.0413501502348298,0.908448316774296,-0.045517339260042,0.963694954490922,NA,0.445249638567328
"TBX5",0.282260768983812,0.53178363318933,1.51736759120472,0.35046460480095,0.725990049075864,NA,0.332183023404689
"TBXT",0.139028037088826,0.251146700843996,2.69986619259653,0.0930219066162168,0.925886157715013,NA,0.0841887295121455
"TCEA1P4",0.205131276415911,-0.527734069314601,1.56643467636347,-0.336901421602689,0.736191213623045,NA,-0.0626712226959883
"TCEAL2",0.296289788581958,0.0194808492074978,1.44834696562206,0.0134504021963624,0.989268455331804,NA,0.018720995441346
"TCERG1L",0.584874150936259,0.934550674391948,0.887337679567553,1.05320747209496,0.292245914635036,NA,0.340141621548193
"TCF3P1",0.443322906024828,1.18916266534524,1.03655815255135,1.14722233616925,0.251289742413557,NA,1.07892455801349
"TCHHL1",0.444842850253996,0.423718571579005,1.63391152984398,0.259327732156628,0.795382383933615,NA,0.221613354766152
"TCP10",0.366750740701344,1.06228698958311,1.18173369250614,0.898922486783196,0.368693949460298,NA,0.647989636279716
"TCP10L2",0.345109614121555,0.674712037485937,1.37961896989769,0.489056799165331,0.624801485238938,NA,0.356851535755663
"TCP11X3P",0.109991553254081,0.173118846330631,2.70739604036257,0.063942934003644,0.94901566581551,NA,0.0924807602003062
"TCTE3",0.599833342727954,-0.906625335993352,0.668650302876056,-1.35590357484876,0.175129849956935,NA,-0.306422707701627
"TDO2",0.393019364295904,0.213574903989268,0.952185611346546,0.224299654861659,0.822524144747297,NA,0.34987628725914
"TDRD10",0.204110762920463,0.529128723738809,2.11500334920019,0.250178669428067,0.802449180178159,NA,0.13841671151546
"TDRD15",0.310612301446421,-0.0583583129391623,1.56387772569301,-0.0373164167379528,0.9702327159453,NA,0.0959332664635583
"TEAD2",0.241351837771886,-0.350206521582722,1.42941040121762,-0.245000680899205,0.806455904142942,NA,-0.0669690920065662
"TEAD4",0.533520787649471,-0.0347596051054012,0.78125725422426,-0.0444918814096842,0.964512323266952,NA,0.0298295135992149
"TECTA",0.385357584287331,-1.34992574202232,1.16364446974794,-1.16008435318283,0.246014463993866,NA,-0.434840771786637
"TEDC2",0.338659183877513,-0.0926137896410983,1.44029909970993,-0.0643017756935004,0.948729939584051,NA,0.0511212984996689
"TEKT5",0.220856865561464,-0.836265417073249,1.48622639149096,-0.562677006586,0.573654844220935,NA,-0.368404731073168
"TERB2",0.420037127298664,-1.11514034442271,0.962090084576606,-1.1590810073814,0.246423166761063,NA,-0.218655889422854
"TERF1P5",0.293184701658597,0.190967723223832,1.66631068156874,0.11460511256163,0.908758127176081,NA,0.0632526454133312
"TERF1P7",0.283006161918575,0.73491087389847,1.34141131098106,0.547863930982499,0.583785336915178,NA,0.23547305897064
"TERT",0.115784709144487,0.375161817110982,2.15196408778065,0.174334608668071,0.861602501893332,NA,0.147472726558263
"TEX11",0.213988394121376,0.462112178108019,1.30711884636716,0.353534936316123,0.72368744215445,NA,0.42572744376734
"TEX13D",0.212261001769407,0.430363398538757,2.40191044180486,0.179175455940551,0.857799935169199,NA,0.102277930119262
"TEX15",0.165582296001985,-0.261303690498656,1.41524243030847,-0.184635285731013,0.853515107732416,NA,0.12954579874073
"TEX21P",0.248006086268763,-0.400455844739203,1.65423730709124,-0.242078837795861,0.808719075584874,NA,-0.204310918579501
"TEX38",0.195902386698556,0.204906429886195,1.29690140962484,0.157996921250528,0.874459224731443,NA,0.317941479971105
"TEX50",0.340354110507946,-0.395058190607661,0.963590044624901,-0.409985753600689,0.681816398211213,NA,-0.0777525200410554
"TFAP2B",0.390482725949054,0.698062429962938,1.63398795376509,0.427213938973318,0.669223509598989,NA,0.268003155773506
"TFF2",0.19999186445558,-0.370251525932796,1.28308105031563,-0.288564409739911,0.77291473425678,NA,-0.227152944394991
"TFPI2",0.501742423686104,-1.23663256762646,0.859836464773021,-1.4382183337071,0.150372114877928,NA,-0.791698122489023
"TGIF2P1",0.255580357650124,-0.704981062462738,1.45307113364274,-0.485166242822126,0.627558425643049,NA,-0.0491173239799357
"TGM7",0.18223896955503,0.348392038719001,2.18066846345637,0.159763872664438,0.8730670839027,NA,0.135926906132286
"THAP12P2",0.339351614308622,0.077752964449366,2.86243088137239,0.0271632635587299,0.978329516320276,NA,0.07288822537578
"THAP12P4",0.0897494825698531,0.389529101253885,2.80052160988582,0.139091624888324,0.889377746266321,NA,0.0828731237650151
"THBS2",0.538652288156875,0.328543637594439,0.802283855409956,0.409510468619062,0.682165085837468,NA,0.327691966822206
"THEG",0.385623803067361,0.352440071408104,2.29545856184681,0.153537980282488,0.877974041432963,NA,0.114512540049909
"THEGL",0.327242314341669,-0.324293630071149,1.8376741437798,-0.176469604890957,0.859925025711286,NA,-0.0357367699720126
"THEM5",0.295495679758524,-0.970737440170086,0.950865220896482,-1.02089909151885,0.307302249612396,NA,-0.785908105542378
"THRSP",0.251778216733866,0.343153779484178,1.15539578515516,0.297001065689446,0.766465695526077,NA,0.106604844977784
"THSD7B",0.45908233591428,0.685919584989384,1.11922835990344,0.612850432997033,0.539975240237904,NA,0.281572215204711
"THY1",0.406517907683778,-0.33253252226092,0.851892880581262,-0.390345464601167,0.696281108487402,NA,0.0922587102728217
"TIGD3",0.25716025271272,-0.506539964805043,1.44496841816635,-0.350554350141325,0.72592270894828,NA,-0.00169006716909723
"TIMD4",0.216417296724659,0.810932248404154,1.77084377423108,0.457935510859094,0.646998773517979,NA,0.242564232006675
"TLCD4-RWDD3",0.588120170591069,-0.613577151447538,0.89558758682023,-0.685111272729934,0.493273707356932,NA,-0.292640054721503
"TLE1P1",0.130434956521389,0.174103372889102,1.86877973213545,0.0931642022305937,0.925773113144169,NA,0.136906519645185
"TLE6",0.139395430527209,0.367538995544598,1.84986205768876,0.198684541918659,0.842509516715171,NA,0.0963443164012226
"TLK2P1",0.49546311921139,-0.96347775663115,1.68891026223623,-0.570473031145799,0.568356908628541,NA,0.0114030198488625
"TLR9",0.472111148734226,1.43090563006839,2.20898587908707,0.647765856547603,0.517136401936724,NA,0.149656504089139
"TM4SF18",0.595405232479597,-1.24529953404878,0.922399390473743,-1.3500654346803,0.176994994538354,NA,-0.427762886151254
"TM4SF19",0.503938466978265,0.402915986976469,0.732241980789615,0.550249777460155,0.582148066055487,NA,0.251138063545031
"TM4SF19-TCTEX1D2",0.13314468335075,-0.311410737196867,1.72689197471693,-0.180330178005438,0.856893365381124,NA,-0.0444058383417657
"TM4SF4",0.147725316100063,0.54880208874188,1.8315071836472,0.299645064808872,0.764447905945325,NA,0.0674324403015553
"TMC1",0.29733493913157,0.225012352550361,1.14358832356117,0.196759924803766,0.844015413370206,NA,0.3130867438122
"TMCO2",0.418915208719852,0.479307431733287,1.78284632690804,0.268843940444683,0.78804977811526,NA,0.201373026995742
"TMED10P1",0.47341098355681,0.512717395294588,1.04255153557759,0.491790935793438,0.622867144941776,NA,0.225120046690609
"TMED6",0.237651759669697,-0.00780176018047077,1.2928107473374,-0.00603472719927401,0.995185013564368,NA,0.0492012499999041
"TMEFF1",0.097589083831363,0.0944615648832345,2.64282143485302,0.0357426966640627,0.971487525272401,NA,0.0385396540325998
"TMEFF2",0.337292454792622,0.294876138169104,1.52387559282571,0.193504075764032,0.8465642143818,NA,0.0886503857632476
"TMEM121",0.337213594766582,-1.64540555383746,0.993383619657584,-1.65636469262965,0.0976479867236279,NA,-1.27268149265804
"TMEM132C",0.252185890500633,0.55284344862514,1.94628151097993,0.284051122875226,0.776371203031469,NA,0.123939521985325
"TMEM132E",0.282479187274134,0.280952086146052,2.52690574645311,0.111184236507598,0.911470251569003,NA,0.102221669985269
"TMEM150B",0.338508855093224,0.354356147289019,1.08207197983624,0.327479274846989,0.743305415843304,NA,0.409239030328206
"TMEM155",0.293501195680749,0.418998778576709,1.62299238343961,0.258164352988967,0.796280067798131,NA,0.238737643467288
"TMEM158",0.467768912306198,-0.867596514153337,1.09690254066907,-0.790951321549618,0.428972398153695,NA,-0.614471653274232
"TMEM160",0.598772435989701,-3.69305871098901,0.823975085462164,-4.48200288594599,7.39457434633385e-06,NA,-4.49190542945173
"TMEM179",0.330992484808539,0.786470693221437,1.76602017970602,0.44533505463814,0.656077638549547,NA,0.189284903765956
"TMEM185AP1",0.157791236810279,-0.00841643957653101,1.61393499110077,-0.00521485662244095,0.995839165272958,NA,-0.0745833969345208
"TMEM191A",0.447647032298463,-2.80016450750966,1.03179651908896,-2.71387279924349,0.00665016957174241,NA,-3.06298903203887
"TMEM196",0.510190715314215,-0.266091163183416,2.1290746059762,-0.124979727077911,0.900539599933284,NA,-0.0333930981927919
"TMEM198",0.371204921150579,-0.441551558789109,1.0725603362423,-0.411679925006438,0.680574041049279,NA,-0.00880425873095307
"TMEM210",0.344667544778655,0.505916573299512,1.0189832085061,0.496491570299006,0.619547633343009,NA,0.508683979073071
"TMEM211",0.16455553881875,-0.0682698193191338,2.03534014583652,-0.0335422162525445,0.973242201056322,NA,0.11961713402221
"TMEM215",0.17579576287659,0.542263700436533,1.65145070575717,0.328355971235551,0.742642528952016,NA,0.267013534309593
"TMEM221",0.38864583119172,0.721845430795763,1.08689729484351,0.664133984158727,0.506604560944531,NA,0.649274507761354
"TMEM225B",0.36015683785057,0.522251469289127,0.893346829787642,0.584601021546438,0.558816020649299,NA,0.599272803790895
"TMEM252",0.485307983925924,0.432469078430377,0.975373193878222,0.44338831653843,0.657484885205941,NA,0.652036220991438
"TMEM253",0.290418782058869,0.577446318676612,1.23827005671902,0.466333103625748,0.640977087033636,NA,0.240600324645513
"TMEM256",0.354439139796866,-0.660905308576488,0.825648166149288,-0.800468450936991,0.423439435469093,NA,-0.0303335088568744
"TMEM256-PLSCR3",0.101451383578347,0.182512509009198,1.97361566367628,0.0924762163010143,0.926319686878056,NA,0.120990124458431
"TMEM26",0.503227565251801,0.613694162305044,0.907609842451924,0.676165168776859,0.498935784372302,NA,0.979461653794203
"TMEM59L",0.165802601295625,-0.591702291401098,1.82959486300752,-0.32340618317459,0.746387647443464,NA,-0.109512740772205
"TMEM72",0.334014588841823,0.427889293835706,1.87471030689144,0.228242887587903,0.819457421748645,NA,0.13958853172829
"TMEM74",0.470954761266072,0.394735608202055,0.911436939291342,0.433091518661696,0.664948284102246,NA,0.489319032575423
"TMEM74B",0.464577150497476,-1.05497843201028,0.687869081033103,-1.53369072851163,0.125105755756036,NA,-0.715693087373429
